"study","author","year","class","order","family","genus","species","common_name","stage","sex","prenatal_trt_start","prenatal_trt_end","prenatal_dur","prenatal_unit","post_natal_trt_start","postnatal_trt_end","dur_trt_postnatal","postnatal_unit","total_trt_duration","total_trt_unit","prenatal_measure_delay","postnatal_measure_delay","measure_delay_units","envirn_type","nutrition_sum","nutrition_type","fasting_period","fasting_period_units","tissue_sum","tissue","mito_preparation","mito_efficiency_dir","respiration_category","antioxidant_category","oxidative_damage_category","measurement_category","measure_listed","descrp_measure","units...42","ref","t1","t2","dose","units...48","mean_t1","sd_t1","n_t1","mean_t2","sd_t2","n_t2","sample_depend","observation","SMDH","v_SMDH"
"s23","Wen","2017","Actinopterygii","Cichliformes","Cichlidae","Symphysodon","aequifasciatus","blue discus fish","postnatal","both","NA","NA","NA","NA","255","268","14","days",28,"days","NA","0","days","temp","NA","NA","0","days","liver","liver","NA","1","NA","NA","NA","metabolic capacity","AST","aspartate aminotransferase, helps produce oxaloacetate and glutamate, mitotchondrial AST helps transport NADH from the cytoplasma into the mitochondria, provides oxaloacetate for krebs cycle","U/mg","figure4d","20","28",-8,"celsius",115.275142314991,36.0531309297912,3,65.4648956356736,7.11574952561674,3,"1",393,1.52944035477615,1.54258868053129
"s23","Wen","2017","Actinopterygii","Cichliformes","Cichlidae","Symphysodon","aequifasciatus","blue discus fish","postnatal","both","NA","NA","NA","NA","255","268","14","days",28,"days","NA","0","days","temp","NA","NA","0","days","liver","liver","NA","1","NA","NA","NA","metabolic capacity","AST","aspartate aminotransferase, helps produce oxaloacetate and glutamate, mitotchondrial AST helps transport NADH from the cytoplasma into the mitochondria, provides oxaloacetate for krebs cycle","U/mg","figure4d","24","28",-4,"celsius",76.8500948766603,9.01328273244781,3,65.4648956356736,7.11574952561674,3,"2",394,1.11870992998765,1.16486510734399
"s23","Wen","2017","Actinopterygii","Cichliformes","Cichlidae","Symphysodon","aequifasciatus","blue discus fish","postnatal","both","NA","NA","NA","NA","255","282","28","days",28,"days","NA","0","days","temp","NA","NA","0","days","liver","liver","NA","1","NA","NA","NA","metabolic capacity","AST","aspartate aminotransferase, helps produce oxaloacetate and glutamate, mitotchondrial AST helps transport NADH from the cytoplasma into the mitochondria, provides oxaloacetate for krebs cycle","U/mg","figure4d","20","28",-8,"celsius",123.339658444023,27.5142314990512,3,57.8747628083491,12.3339658444023,3,"3",395,2.44987238958111,2.08235258836488
"s23","Wen","2017","Actinopterygii","Cichliformes","Cichlidae","Symphysodon","aequifasciatus","blue discus fish","postnatal","both","NA","NA","NA","NA","255","282","28","days",28,"days","NA","0","days","temp","NA","NA","0","days","liver","liver","NA","1","NA","NA","NA","metabolic capacity","AST","aspartate aminotransferase, helps produce oxaloacetate and glutamate, mitotchondrial AST helps transport NADH from the cytoplasma into the mitochondria, provides oxaloacetate for krebs cycle","U/mg","figure4d","24","28",-4,"celsius",49.3358633776091,26.0910815939279,3,57.8747628083491,12.3339658444023,3,"4",396,-0.333862792714931,1.01954577256086
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","32","20",12,"celsius",66.52,1.42070405081424,6,18.4,5.92776517753529,6,"1",467,10.3015707808846,9.92192727983962
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","32","20",12,"celsius",17.95,3.52726522960778,6,5.26,3.11085197333464,6,"1",468,3.52107975607423,1.02958134324394
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","32","20",12,"celsius",41.21,4.26211215244273,6,9.52,2.89039789648415,6,"1",469,8.03031282802297,4.06559440011116
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","29","20",9,"celsius",46.34,10.8512395605295,6,18.4,5.92776517753529,6,"2",470,2.94874332444493,0.961687212691922
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","29","20",9,"celsius",46.18,3.1598417681903,6,5.26,3.11085197333464,6,"2",471,12.0425584743944,7.65293081729144
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","29","20",9,"celsius",24.22,7.76488248462267,6,9.52,2.89039789648415,6,"2",472,2.3152666044335,0.821451437274365
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","26","20",6,"celsius",15.59,2.44948974278318,6,18.4,5.92776517753529,6,"3",473,-0.571715025437836,0.424541996753793
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","26","20",6,"celsius",13.42,7.83836717690617,6,5.26,3.11085197333464,6,"3",474,1.26269717253802,0.521952907128078
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","26","20",6,"celsius",8.89,3.0863570759068,6,9.52,2.89039789648415,6,"3",475,-0.194425747273984,0.401898178257683
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","23","20",3,"celsius",31.85,4.06615297302007,6,18.4,5.92776517753529,6,"4",476,2.44169623302682,0.73673897377691
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","23","20",3,"celsius",18.72,1.83711730708738,6,5.26,3.11085197333464,6,"4",477,4.86179740194995,1.8574001973292
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","mmol/min/mg","table2","23","20",3,"celsius",11.82,1.83711730708738,6,9.52,2.89039789648415,6,"4",478,0.876368829226573,0.445321756656182
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","32","20",12,"celsius",20.36,6.49114781837542,6,9,1.17575507653593,6,"1",479,2.24721096859997,0.87393091595037
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","32","20",12,"celsius",21.26,1.0042907945411,6,16.12,0.930806102257608,6,"1",480,4.89845888961781,1.60664555455314
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","32","20",12,"celsius",19.25,0.808331615118449,6,13.45,1.6166632302369,6,"1",481,4.18745748729267,1.59236641413607
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","29","20",9,"celsius",16.23,3.2333264604738,6,9,1.17575507653593,6,"2",482,2.74231997516517,0.996889497851197
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","29","20",9,"celsius",12.92,0.83282651254628,6,16.12,0.930806102257608,6,"2",483,-3.34337171314016,0.965764406858979
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","29","20",9,"celsius",9.79,1.69014792252039,6,13.45,1.6166632302369,6,"2",484,-2.04209747070436,0.608919565370648
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","26","20",6,"celsius",21.65,4.06615297302007,6,9,1.17575507653593,6,"3",485,3.9000213386503,1.70440439783221
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","26","20",6,"celsius",19.67,0.661362230551458,6,16.12,0.930806102257608,6,"3",486,4.05713864660061,1.31212375310779
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","26","20",6,"celsius",18.2,2.27802546078836,6,13.45,1.6166632302369,6,"3",487,2.21901271512213,0.67302901679371
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","23","20",3,"celsius",20.33,1.37171425595858,6,9,1.17575507653593,6,"4",488,8.18373992813615,3.82700894511328
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","23","20",3,"celsius",17.46,0.881816307401944,6,16.12,0.930806102257608,6,"4",489,1.36380059749433,0.493268931141838
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","umol/mg","table2","23","20",3,"celsius",15.3,0.68585712797929,6,13.45,1.6166632302369,6,"4",490,1.37471138161853,0.540125693691888
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","1","NA","NA","NA","metabolic capacity","ATPase","adenosine triphosphatase activity","ug/mg/min","table3","32","20",12,"celsius",62.13,4.33559684472622,6,15.19,5.73180599811264,6,"1",491,8.52316120742094,4.30121231067353
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","1","NA","NA","NA","metabolic capacity","ATPase","adenosine triphosphatase activity","ug/mg/min","table3","32","20",12,"celsius",139.93,22.7312648130279,6,61.95,2.93938769133981,6,"1",492,4.43972102763785,2.30734407858097
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","1","NA","NA","NA","metabolic capacity","ATPase","adenosine triphosphatase activity","ug/mg/min","table3","32","20",12,"celsius",160.64,21.5800046339198,6,80.66,5.51135192126215,6,"1",493,4.68604227413723,2.34345058561298
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","1","NA","NA","NA","metabolic capacity","ATPase","adenosine triphosphatase activity","ug/mg/min","table3","29","20",9,"celsius",55.78,6.34417843380843,6,15.19,5.73180599811264,6,"2",494,6.195135537595,2.33862275684955
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","1","NA","NA","NA","metabolic capacity","ATPase","adenosine triphosphatase activity","ug/mg/min","table3","29","20",9,"celsius",25.61,4.26211215244273,6,61.95,2.93938769133981,6,"2",495,-9.15944462216729,5.12448584013336
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","kidney","kidney","NA","1","NA","NA","NA","metabolic capacity","ATPase","adenosine triphosphatase activity","ug/mg/min","table3","29","20",9,"celsius",20.52,2.89039789648415,6,80.66,5.51135192126215,6,"2",496,-12.6107240918061,10.9220725737327
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","liver","liver","NA","1","NA","NA","NA","metabolic capacity","ATPase","adenosine triphosphatase activity","ug/mg/min","table3","26","20",6,"celsius",112.25,25.768632094079,6,15.19,5.73180599811264,6,"3",497,4.79799197926436,2.49524738076423
"s29","Akhtar","2013","Actinopterygii","Cypriniformes","Cyprinidae","Tor","putitora","golden mahseer","postnatal","both","NA","NA","NA","NA","1117","1147","30","days",30,"days","NA","0","days","temp","NA","NA","NA","NA","gill","gill","NA","1","NA","NA","NA","metabolic capacity","ATPase","adenosine triphosphatase activity","ug/mg/min","table3","26","20",6,"celsius",84.8,4.45807133186538,6,61.95,2.93938769133981,6,"3",498,5.58407278251763,2.2011090834582
